"group:id","option","vote_event:id","voter:id"
"ÈSSD","Pro","27zmh/h002","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h002","Petr Drápal"
"ODS","Nehlasoval","27zmh/h002","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h002","Libor Foltýn"
"KSÈM","Pro","27zmh/h002","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h002","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h002","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h002","Ing. Eduard Heczko"
"ÈSSD","Pro","27zmh/h002","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h002","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h002","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h002","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h002","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h002","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h002","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h002","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h002","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h002","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h002","Pavel Khek"
"ODS","Nehlasoval","27zmh/h002","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h002","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h002","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h002","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Nehlasoval","27zmh/h002","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h002","Bc. Marek Plawny"
"ODS","Pro","27zmh/h002","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h002","Marcela Polanská"
"KSÈM","Nehlasoval","27zmh/h002","Karel Sachmerda"
"SZR","Omluven","27zmh/h002","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h002","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h002","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h002","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h002","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h002","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h002","Ing. Petr Špok"
"ODS","Pro","27zmh/h002","Leopold Turoò"
"SZR","Pro","27zmh/h002","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h002","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h002","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h002","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h003","Alena Adamová"
"ÈSSD","Pro","27zmh/h003","Martin Balšán"
"ODS","Nehlasoval","27zmh/h003","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h003","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h003","Petr Drápal"
"ODS","Nehlasoval","27zmh/h003","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h003","Libor Foltýn"
"KSÈM","Pro","27zmh/h003","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h003","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h003","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h003","Ing. Eduard Heczko"
"ÈSSD","Nehlasoval","27zmh/h003","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h003","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h003","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h003","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h003","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h003","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h003","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h003","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h003","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h003","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h003","Pavel Khek"
"ODS","Nehlasoval","27zmh/h003","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h003","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h003","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h003","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h003","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h003","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h003","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h003","Marcela Polanská"
"KSÈM","Pro","27zmh/h003","Karel Sachmerda"
"SZR","Omluven","27zmh/h003","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h003","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h003","Jarmila Svìtlíková"
"ÈSSD","Nehlasoval","27zmh/h003","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h003","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h003","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h003","Ing. Petr Špok"
"ODS","Pro","27zmh/h003","Leopold Turoò"
"SZR","Pro","27zmh/h003","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h003","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h003","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h003","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h004","Alena Adamová"
"ÈSSD","Zdržel se","27zmh/h004","Martin Balšán"
"ODS","Nehlasoval","27zmh/h004","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h004","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h004","Petr Drápal"
"ODS","Nehlasoval","27zmh/h004","Libor Ètvrtka"
"KDU-ÈSL","Nehlasoval","27zmh/h004","Libor Foltýn"
"KSÈM","Pro","27zmh/h004","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h004","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h004","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h004","Ing. Eduard Heczko"
"ÈSSD","Nehlasoval","27zmh/h004","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h004","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h004","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h004","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h004","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h004","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h004","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h004","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h004","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h004","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h004","Pavel Khek"
"ODS","Nehlasoval","27zmh/h004","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h004","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h004","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h004","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h004","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h004","Bc. Marek Plawny"
"ODS","Zdržel se","27zmh/h004","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h004","Marcela Polanská"
"KSÈM","Pro","27zmh/h004","Karel Sachmerda"
"SZR","Omluven","27zmh/h004","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h004","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h004","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h004","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h004","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h004","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h004","Ing. Petr Špok"
"ODS","Pro","27zmh/h004","Leopold Turoò"
"SZR","Pro","27zmh/h004","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h004","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h004","Ing. Antonín Vojtasik"
"KSÈM","Nehlasoval","27zmh/h004","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h005","Alena Adamová"
"ÈSSD","Pro","27zmh/h005","Martin Balšán"
"ODS","Nehlasoval","27zmh/h005","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h005","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h005","Petr Drápal"
"ODS","Nehlasoval","27zmh/h005","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h005","Libor Foltýn"
"KSÈM","Pro","27zmh/h005","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h005","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h005","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h005","Ing. Eduard Heczko"
"ÈSSD","Nehlasoval","27zmh/h005","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h005","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h005","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h005","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h005","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h005","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h005","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h005","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h005","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h005","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h005","Pavel Khek"
"ODS","Nehlasoval","27zmh/h005","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h005","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h005","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h005","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h005","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h005","Bc. Marek Plawny"
"ODS","Pro","27zmh/h005","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h005","Marcela Polanská"
"KSÈM","Pro","27zmh/h005","Karel Sachmerda"
"SZR","Omluven","27zmh/h005","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h005","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h005","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h005","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h005","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h005","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h005","Ing. Petr Špok"
"ODS","Pro","27zmh/h005","Leopold Turoò"
"SZR","Pro","27zmh/h005","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h005","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h005","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h005","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h006","Alena Adamová"
"ÈSSD","Pro","27zmh/h006","Martin Balšán"
"ODS","Nehlasoval","27zmh/h006","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h006","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h006","Petr Drápal"
"ODS","Nehlasoval","27zmh/h006","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h006","Libor Foltýn"
"KSÈM","Pro","27zmh/h006","Ing. Jaroslav Gongol, CSc."
"KSÈM","Nehlasoval","27zmh/h006","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h006","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h006","Ing. Eduard Heczko"
"ÈSSD","Nehlasoval","27zmh/h006","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h006","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h006","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h006","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h006","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h006","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h006","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h006","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h006","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h006","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h006","Pavel Khek"
"ODS","Nehlasoval","27zmh/h006","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h006","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h006","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h006","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h006","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h006","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h006","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h006","Marcela Polanská"
"KSÈM","Pro","27zmh/h006","Karel Sachmerda"
"SZR","Omluven","27zmh/h006","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h006","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h006","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h006","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h006","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h006","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h006","Ing. Petr Špok"
"ODS","Pro","27zmh/h006","Leopold Turoò"
"SZR","Pro","27zmh/h006","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h006","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h006","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h006","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h007","Alena Adamová"
"ÈSSD","Pro","27zmh/h007","Martin Balšán"
"ODS","Nehlasoval","27zmh/h007","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h007","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h007","Petr Drápal"
"ODS","Nehlasoval","27zmh/h007","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h007","Libor Foltýn"
"KSÈM","Pro","27zmh/h007","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h007","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h007","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h007","Ing. Eduard Heczko"
"ÈSSD","Nehlasoval","27zmh/h007","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h007","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h007","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h007","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h007","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h007","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h007","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h007","MUDr. Otakar Lucák"
"ODS","Nehlasoval","27zmh/h007","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h007","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h007","Pavel Khek"
"ODS","Nehlasoval","27zmh/h007","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h007","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h007","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h007","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h007","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h007","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h007","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h007","Marcela Polanská"
"KSÈM","Pro","27zmh/h007","Karel Sachmerda"
"SZR","Omluven","27zmh/h007","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h007","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h007","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h007","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h007","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h007","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h007","Ing. Petr Špok"
"ODS","Pro","27zmh/h007","Leopold Turoò"
"SZR","Pro","27zmh/h007","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h007","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h007","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h007","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h008","Alena Adamová"
"ÈSSD","Pro","27zmh/h008","Martin Balšán"
"ODS","Nehlasoval","27zmh/h008","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h008","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h008","Petr Drápal"
"ODS","Nehlasoval","27zmh/h008","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h008","Libor Foltýn"
"KSÈM","Pro","27zmh/h008","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h008","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h008","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h008","Ing. Eduard Heczko"
"ÈSSD","Pro","27zmh/h008","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h008","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h008","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h008","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h008","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h008","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h008","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h008","MUDr. Otakar Lucák"
"ODS","Pro","27zmh/h008","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h008","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h008","Pavel Khek"
"ODS","Nehlasoval","27zmh/h008","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h008","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h008","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h008","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h008","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h008","Bc. Marek Plawny"
"ODS","Pro","27zmh/h008","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h008","Marcela Polanská"
"KSÈM","Pro","27zmh/h008","Karel Sachmerda"
"SZR","Omluven","27zmh/h008","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h008","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h008","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h008","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h008","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h008","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h008","Ing. Petr Špok"
"ODS","Pro","27zmh/h008","Leopold Turoò"
"SZR","Pro","27zmh/h008","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h008","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h008","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h008","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h009","Alena Adamová"
"ÈSSD","Pro","27zmh/h009","Martin Balšán"
"ODS","Nehlasoval","27zmh/h009","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h009","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h009","Petr Drápal"
"ODS","Pro","27zmh/h009","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h009","Libor Foltýn"
"KSÈM","Pro","27zmh/h009","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h009","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h009","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h009","Ing. Eduard Heczko"
"ÈSSD","Pro","27zmh/h009","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h009","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h009","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h009","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h009","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h009","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h009","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h009","MUDr. Otakar Lucák"
"ODS","Pro","27zmh/h009","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h009","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h009","Pavel Khek"
"ODS","Pro","27zmh/h009","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h009","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h009","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h009","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h009","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h009","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h009","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h009","Marcela Polanská"
"KSÈM","Nehlasoval","27zmh/h009","Karel Sachmerda"
"SZR","Omluven","27zmh/h009","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h009","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h009","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h009","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h009","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h009","Mgr. Rudolf Šimek"
"Hnutí p.H.","Pro","27zmh/h009","Ing. Petr Špok"
"ODS","Pro","27zmh/h009","Leopold Turoò"
"SZR","Pro","27zmh/h009","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h009","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h009","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h009","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h010","Alena Adamová"
"ÈSSD","Pro","27zmh/h010","Martin Balšán"
"ODS","Nehlasoval","27zmh/h010","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h010","Jiøina Brablcová"
"KSÈM","Pro","27zmh/h010","Petr Drápal"
"ODS","Pro","27zmh/h010","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h010","Libor Foltýn"
"KSÈM","Nehlasoval","27zmh/h010","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h010","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h010","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h010","Ing. Eduard Heczko"
"ÈSSD","Pro","27zmh/h010","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h010","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h010","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h010","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h010","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h010","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h010","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h010","MUDr. Otakar Lucák"
"ODS","Pro","27zmh/h010","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h010","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h010","Pavel Khek"
"ODS","Pro","27zmh/h010","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h010","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h010","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h010","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h010","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h010","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h010","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h010","Marcela Polanská"
"KSÈM","Pro","27zmh/h010","Karel Sachmerda"
"SZR","Omluven","27zmh/h010","JUDr. Antonín Seidler"
"Hnutí p.H.","Pro","27zmh/h010","Ing. Petr Smrèek"
"ÈSSD","Pro","27zmh/h010","Jarmila Svìtlíková"
"ÈSSD","Pro","27zmh/h010","Antonín Sýkora"
"ÈSSD","Pro","27zmh/h010","Ing. Tamara Šeligová"
"Hnutí p.H.","Pro","27zmh/h010","Mgr. Rudolf Šimek"
"Hnutí p.H.","Nehlasoval","27zmh/h010","Ing. Petr Špok"
"ODS","Pro","27zmh/h010","Leopold Turoò"
"SZR","Nehlasoval","27zmh/h010","MUDr. Pavel Vávra"
"ODS","Nehlasoval","27zmh/h010","MUDr. Emilie Veèeøová"
"ÈSSD","Pro","27zmh/h010","Ing. Antonín Vojtasik"
"KSÈM","Pro","27zmh/h010","Ing. Karel Žák"
"KDU-ÈSL","Pro","27zmh/h011","Alena Adamová"
"ÈSSD","Pro","27zmh/h011","Martin Balšán"
"ODS","Nehlasoval","27zmh/h011","Ing. Michal Brabec"
"ÈSSD","Pro","27zmh/h011","Jiøina Brablcová"
"KSÈM","Nehlasoval","27zmh/h011","Petr Drápal"
"ODS","Pro","27zmh/h011","Libor Ètvrtka"
"KDU-ÈSL","Pro","27zmh/h011","Libor Foltýn"
"KSÈM","Pro","27zmh/h011","Ing. Jaroslav Gongol, CSc."
"KSÈM","Pro","27zmh/h011","PaedDr. Milada Halíková"
"KSÈM","Pro","27zmh/h011","Ing. Miloslav Hanus"
"KSÈM","Pro","27zmh/h011","Ing. Eduard Heczko"
"ÈSSD","Pro","27zmh/h011","MUDr. Karel Herboczek"
"Hnutí p.H.","Pro","27zmh/h011","MUDr. Jiøina Heroková"
"KSÈM","Pro","27zmh/h011","Danuše Holeksová"
"KSÈM","Omluven","27zmh/h011","Ing. František Jasiok"
"KSÈM","Pro","27zmh/h011","Jaroslav Jeziorski"
"ODS","Nehlasoval","27zmh/h011","Pøemysl Novara"
"ÈSSD","Pro","27zmh/h011","Vojtìch Kozák"
"bez pol.pø","Nehlasoval","27zmh/h011","MUDr. Otakar Lucák"
"ODS","Pro","27zmh/h011","Rostislav Gattnar"
"ÈSSD","Pro","27zmh/h011","Radim Mudra"
"Hnutí p.H.","Pro","27zmh/h011","Pavel Khek"
"ODS","Pro","27zmh/h011","MUDr. Irka Musál"
"KSÈM","Omluven","27zmh/h011","RSDr. Jiøí Novák"
"ÈSSD","Pro","27zmh/h011","PaedDr. Svatopluk Novák"
"KSÈM","Pro","27zmh/h011","Doc. RSDr. Eduard Pawera, CSc."
"ÈSSD","Pro","27zmh/h011","Ing. Bøetislav Petr"
"KDU-ÈSL","Pro","27zmh/h011","Bc. Marek Plawny"
"ODS","Nehlasoval","27zmh/h011","Ing. Petr Podstavka"
"KSÈM","Pro","27zmh/h011","Marcela Polanská"
