"group:id","option","vote_event:id","voter:id"
"KSÈM","Pro","12zmh_2012/h001","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h001","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h001","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h001","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h001","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h001","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h001","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h001","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h001","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h001","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h001","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h001","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h001","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h001","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h001","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h001","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h001","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h001","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h001","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h002","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h002","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h002","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h002","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h002","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h002","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h002","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h002","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h002","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h002","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h002","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h002","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h002","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h002","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h002","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h002","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h002","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h002","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h002","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h002","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h002","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h002","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h002","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h002","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h002","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h002","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h002","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h002","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h002","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h002","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h002","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h002","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h002","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h002","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h002","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h002","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h002","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h002","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h003","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h003","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h003","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h003","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h003","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h003","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h003","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h003","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h003","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h003","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h003","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h003","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h003","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h003","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h003","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h003","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h003","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h003","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h003","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h003","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h003","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h003","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h003","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h003","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h003","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h003","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h003","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h003","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h003","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h003","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h003","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h003","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h003","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h003","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h003","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h003","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h003","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h003","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h004","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h004","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h004","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h004","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h004","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h004","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h004","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h004","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h004","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h004","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h004","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h004","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h004","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h004","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h004","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h004","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h004","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h004","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h004","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h004","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h004","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h004","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h004","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h004","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h004","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h004","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h004","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h004","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h004","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h004","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h004","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h004","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h004","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h004","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h004","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h004","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h004","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h004","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h005","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h005","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h005","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h005","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h005","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h005","Kozák Vojtìch"
"ÈSSD","Nehlasoval","12zmh_2012/h005","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h005","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h005","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h005","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h005","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h005","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h005","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h005","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h005","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h005","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h005","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h005","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h005","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h005","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h005","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h005","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h005","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h005","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h005","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h005","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h005","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h005","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h005","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h005","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h005","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h005","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h005","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h005","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h005","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h005","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h005","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h005","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h005","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h005","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h005","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h005","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h005","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h006","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h006","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h006","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h006","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h006","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h006","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h006","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h006","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h006","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h006","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h006","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h006","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h006","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h006","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h006","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h006","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h006","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h006","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h006","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h006","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h006","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h006","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h006","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h006","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h006","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h006","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h006","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h006","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h006","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h006","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h006","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h006","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h006","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h006","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h006","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h006","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h006","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h006","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h007","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h007","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h007","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h007","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h007","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h007","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h007","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h007","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h007","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h007","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h007","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h007","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h007","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h007","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h007","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h007","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h007","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h007","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h007","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h007","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h007","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h007","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h007","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h007","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h007","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h007","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h007","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h007","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h007","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h007","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h007","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h007","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h007","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h007","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h007","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h007","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h007","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h007","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h008","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h008","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h008","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h008","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h008","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h008","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h008","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h008","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h008","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h008","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h008","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h008","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h008","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h008","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h008","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h008","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h008","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h008","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h008","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h008","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h008","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h008","Ing. Šebesta Jiøí"
"ODS","Pro","12zmh_2012/h008","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h008","Ing. Foldyna Tomáš"
"ODS","Pro","12zmh_2012/h008","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h008","Lukaštík Leoš"
"ODS","Pro","12zmh_2012/h008","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h008","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h008","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h008","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h008","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h008","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h008","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h008","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h008","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h008","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h008","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h008","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h009","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h009","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h009","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h009","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h009","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h009","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h009","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h009","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h009","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h009","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h009","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h009","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h009","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h009","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h009","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h009","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h009","Jeziorski Jaroslav"
"KSÈM","Pro","12zmh_2012/h009","Kronenberg Miroslav"
"KSÈM","Pro","12zmh_2012/h009","Mgr. Kupczak Radek"
"KSÈM","Pro","12zmh_2012/h009","Bc. Pawlas Daniel"
"KSÈM","Pro","12zmh_2012/h009","Sachmerda Karel"
"KSÈM","Pro","12zmh_2012/h009","Ing. Šebesta Jiøí"
"ODS","Zdržel se","12zmh_2012/h009","Ètvrtka Libor"
"ODS","Omluven","12zmh_2012/h009","Ing. Foldyna Tomáš"
"ODS","Zdržel se","12zmh_2012/h009","Klimša Dalibor"
"ODS","Omluven","12zmh_2012/h009","Lukaštík Leoš"
"ODS","Zdržel se","12zmh_2012/h009","MUDr. Schreiber Radomil"
"Hnutí p.H.","Pro","12zmh_2012/h009","Ing. Džupinová Dagmar"
"Hnutí p.H.","Pro","12zmh_2012/h009","Kožmínová Ivana"
"Hnutí p.H.","Pro","12zmh_2012/h009","Ing. Muras Bohuslav"
"Hnutí p.H.","Pro","12zmh_2012/h009","Mgr. Šimek Rudolf"
"VV","Nehlasoval","12zmh_2012/h009","MUDR. Heroková Jiøina"
"VV","Pro","12zmh_2012/h009","MUDr. Hladík Milan"
"VV","Pro","12zmh_2012/h009","Mgr. Macková Karin"
"TOP09","Omluven","12zmh_2012/h009","MUDr. Hladíková Ivana"
"TOP09","Pro","12zmh_2012/h009","Ing. Merta Pavel"
"NEZ","Pro","12zmh_2012/h009","Mgr. Jekl Jiøí"
"NEZ","Pro","12zmh_2012/h009","RNDr. Mach Vladimír"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Èerný Milan"
"ÈSSD","Pro","12zmh_2012/h010","Bc. Horòáková Michaela"
"ÈSSD","Pro","12zmh_2012/h010","Mgr. Choma Petr"
"ÈSSD","Pro","12zmh_2012/h010","Bc. Jantoš Pavol"
"ÈSSD","Omluven","12zmh_2012/h010","Mgr. Krokosz Zdislav"
"ÈSSD","Pro","12zmh_2012/h010","Kozák Vojtìch"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Martinek Jiøí"
"ÈSSD","Pro","12zmh_2012/h010","Mudra Radim"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Osmanczyk Zdenìk"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Petr Bøetislav"
"ÈSSD","Pro","12zmh_2012/h010","Polak Miroslav"
"ÈSSD","Pro","12zmh_2012/h010","Radová Eva"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Smrèek Petr"
"ÈSSD","Pro","12zmh_2012/h010","Svìtlíková Jarmila"
"ÈSSD","Pro","12zmh_2012/h010","Ing. Šlachta Karel"
"KSÈM","Pro","12zmh_2012/h010","Dosedìlová Soòa"
"KSÈM","Pro","12zmh_2012/h010","Fukala Vladislav"
"KSÈM","Omluven","12zmh_2012/h010","PaedDr. Halíková Milada"
"KSÈM","Pro","12zmh_2012/h010","Bc. Havlíèková Monika"
"KSÈM","Pro","12zmh_2012/h010","Ing. Heczko Eduard"
"KSÈM","Pro","12zmh_2012/h010","Hegyi Alice"
"KSÈM","Pro","12zmh_2012/h010","Jeziorski Jaroslav"
